filename,filepath,x,y,split
train_03967.png,data/raw/images/train/train_03967.png,7,17,train
train_03968.png,data/raw/images/train/train_03968.png,47,4,train
train_03969.png,data/raw/images/train/train_03969.png,25,29,train
train_03970.png,data/raw/images/train/train_03970.png,12,18,train
train_03971.png,data/raw/images/train/train_03971.png,28,2,train
train_03972.png,data/raw/images/train/train_03972.png,25,39,train
train_03973.png,data/raw/images/train/train_03973.png,11,1,train
train_03974.png,data/raw/images/train/train_03974.png,10,43,train
train_03975.png,data/raw/images/train/train_03975.png,27,17,train
train_03976.png,data/raw/images/train/train_03976.png,12,36,train
train_03977.png,data/raw/images/train/train_03977.png,21,11,train
train_03978.png,data/raw/images/train/train_03978.png,1,36,train
train_03979.png,data/raw/images/train/train_03979.png,6,25,train
train_03980.png,data/raw/images/train/train_03980.png,25,23,train
train_03981.png,data/raw/images/train/train_03981.png,11,15,train
train_03982.png,data/raw/images/train/train_03982.png,22,39,train
train_03983.png,data/raw/images/train/train_03983.png,8,31,train
train_03984.png,data/raw/images/train/train_03984.png,14,36,train
train_03985.png,data/raw/images/train/train_03985.png,12,4,train
train_03986.png,data/raw/images/train/train_03986.png,10,9,train
train_03987.png,data/raw/images/train/train_03987.png,12,40,train
train_03988.png,data/raw/images/train/train_03988.png,45,49,train
train_03989.png,data/raw/images/train/train_03989.png,14,41,train
train_03990.png,data/raw/images/train/train_03990.png,6,39,train
train_03991.png,data/raw/images/train/train_03991.png,27,31,train
train_03992.png,data/raw/images/train/train_03992.png,34,14,train
train_03993.png,data/raw/images/train/train_03993.png,47,35,train
train_03994.png,data/raw/images/train/train_03994.png,20,5,train
train_03995.png,data/raw/images/train/train_03995.png,0,3,train
train_03996.png,data/raw/images/train/train_03996.png,10,43,train
train_03997.png,data/raw/images/train/train_03997.png,25,36,train
train_03998.png,data/raw/images/train/train_03998.png,22,28,train
train_03999.png,data/raw/images/train/train_03999.png,20,47,train
train_04000.png,data/raw/images/train/train_04000.png,44,44,train
train_04001.png,data/raw/images/train/train_04001.png,48,26,train
train_04002.png,data/raw/images/train/train_04002.png,38,39,train
train_04003.png,data/raw/images/train/train_04003.png,12,22,train
train_04004.png,data/raw/images/train/train_04004.png,15,29,train
train_04005.png,data/raw/images/train/train_04005.png,3,39,train
train_04006.png,data/raw/images/train/train_04006.png,15,30,train
train_04007.png,data/raw/images/train/train_04007.png,41,24,train
train_04008.png,data/raw/images/train/train_04008.png,43,11,train
train_04009.png,data/raw/images/train/train_04009.png,25,36,train
train_04010.png,data/raw/images/train/train_04010.png,47,32,train
train_04011.png,data/raw/images/train/train_04011.png,27,8,train
train_04012.png,data/raw/images/train/train_04012.png,11,4,train
train_04013.png,data/raw/images/train/train_04013.png,27,34,train
train_04014.png,data/raw/images/train/train_04014.png,4,33,train
train_04015.png,data/raw/images/train/train_04015.png,45,33,train
train_04016.png,data/raw/images/train/train_04016.png,12,38,train
train_04017.png,data/raw/images/train/train_04017.png,41,44,train
train_04018.png,data/raw/images/train/train_04018.png,47,13,train
train_04019.png,data/raw/images/train/train_04019.png,10,41,train
train_04020.png,data/raw/images/train/train_04020.png,37,3,train
train_04021.png,data/raw/images/train/train_04021.png,32,6,train
train_04022.png,data/raw/images/train/train_04022.png,40,7,train
train_04023.png,data/raw/images/train/train_04023.png,36,9,train
train_04024.png,data/raw/images/train/train_04024.png,42,14,train
train_04025.png,data/raw/images/train/train_04025.png,37,14,train
train_04026.png,data/raw/images/train/train_04026.png,4,28,train
train_04027.png,data/raw/images/train/train_04027.png,18,9,train
train_04028.png,data/raw/images/train/train_04028.png,11,3,train
train_04029.png,data/raw/images/train/train_04029.png,30,17,train
train_04030.png,data/raw/images/train/train_04030.png,15,39,train
train_04031.png,data/raw/images/train/train_04031.png,35,24,train
train_04032.png,data/raw/images/train/train_04032.png,22,11,train
train_04033.png,data/raw/images/train/train_04033.png,33,35,train
train_04034.png,data/raw/images/train/train_04034.png,36,2,train
train_04035.png,data/raw/images/train/train_04035.png,8,17,train
train_04036.png,data/raw/images/train/train_04036.png,42,34,train
train_04037.png,data/raw/images/train/train_04037.png,33,40,train
train_04038.png,data/raw/images/train/train_04038.png,13,3,train
train_04039.png,data/raw/images/train/train_04039.png,28,40,train
train_04040.png,data/raw/images/train/train_04040.png,44,49,train
train_04041.png,data/raw/images/train/train_04041.png,14,27,train
train_04042.png,data/raw/images/train/train_04042.png,41,15,train
train_04043.png,data/raw/images/train/train_04043.png,11,4,train
train_04044.png,data/raw/images/train/train_04044.png,33,41,train
train_04045.png,data/raw/images/train/train_04045.png,0,38,train
train_04046.png,data/raw/images/train/train_04046.png,31,25,train
train_04047.png,data/raw/images/train/train_04047.png,16,47,train
train_04048.png,data/raw/images/train/train_04048.png,26,23,train
train_04049.png,data/raw/images/train/train_04049.png,34,45,train
train_04050.png,data/raw/images/train/train_04050.png,41,38,train
train_04051.png,data/raw/images/train/train_04051.png,25,48,train
train_04052.png,data/raw/images/train/train_04052.png,37,22,train
train_04053.png,data/raw/images/train/train_04053.png,21,3,train
train_04054.png,data/raw/images/train/train_04054.png,48,8,train
train_04055.png,data/raw/images/train/train_04055.png,3,6,train
train_04056.png,data/raw/images/train/train_04056.png,22,1,train
train_04057.png,data/raw/images/train/train_04057.png,48,23,train
train_04058.png,data/raw/images/train/train_04058.png,39,30,train
train_04059.png,data/raw/images/train/train_04059.png,46,30,train
train_04060.png,data/raw/images/train/train_04060.png,46,39,train
train_04061.png,data/raw/images/train/train_04061.png,47,42,train
train_04062.png,data/raw/images/train/train_04062.png,33,23,train
train_04063.png,data/raw/images/train/train_04063.png,48,25,train
train_04064.png,data/raw/images/train/train_04064.png,15,46,train
train_04065.png,data/raw/images/train/train_04065.png,12,14,train
train_04066.png,data/raw/images/train/train_04066.png,26,3,train
train_04067.png,data/raw/images/train/train_04067.png,15,29,train
train_04068.png,data/raw/images/train/train_04068.png,43,29,train
train_04069.png,data/raw/images/train/train_04069.png,35,2,train
train_04070.png,data/raw/images/train/train_04070.png,21,48,train
train_04071.png,data/raw/images/train/train_04071.png,21,49,train
train_04072.png,data/raw/images/train/train_04072.png,49,48,train
train_04073.png,data/raw/images/train/train_04073.png,11,20,train
train_04074.png,data/raw/images/train/train_04074.png,3,30,train
train_04075.png,data/raw/images/train/train_04075.png,43,30,train
train_04076.png,data/raw/images/train/train_04076.png,22,19,train
train_04077.png,data/raw/images/train/train_04077.png,14,22,train
train_04078.png,data/raw/images/train/train_04078.png,27,15,train
train_04079.png,data/raw/images/train/train_04079.png,36,20,train
train_04080.png,data/raw/images/train/train_04080.png,14,16,train
train_04081.png,data/raw/images/train/train_04081.png,49,36,train
train_04082.png,data/raw/images/train/train_04082.png,12,18,train
train_04083.png,data/raw/images/train/train_04083.png,29,44,train
train_04084.png,data/raw/images/train/train_04084.png,17,13,train
train_04085.png,data/raw/images/train/train_04085.png,35,35,train
train_04086.png,data/raw/images/train/train_04086.png,19,18,train
train_04087.png,data/raw/images/train/train_04087.png,44,43,train
train_04088.png,data/raw/images/train/train_04088.png,6,43,train
train_04089.png,data/raw/images/train/train_04089.png,3,33,train
train_04090.png,data/raw/images/train/train_04090.png,1,4,train
train_04091.png,data/raw/images/train/train_04091.png,9,31,train
train_04092.png,data/raw/images/train/train_04092.png,41,40,train
train_04093.png,data/raw/images/train/train_04093.png,12,38,train
train_04094.png,data/raw/images/train/train_04094.png,4,9,train
train_04095.png,data/raw/images/train/train_04095.png,9,37,train
train_04096.png,data/raw/images/train/train_04096.png,26,20,train
train_04097.png,data/raw/images/train/train_04097.png,7,0,train
train_04098.png,data/raw/images/train/train_04098.png,27,48,train
train_04099.png,data/raw/images/train/train_04099.png,38,13,train
train_04100.png,data/raw/images/train/train_04100.png,20,29,train
train_04101.png,data/raw/images/train/train_04101.png,20,48,train
train_04102.png,data/raw/images/train/train_04102.png,8,16,train
train_04103.png,data/raw/images/train/train_04103.png,4,30,train
train_04104.png,data/raw/images/train/train_04104.png,39,37,train
train_04105.png,data/raw/images/train/train_04105.png,42,18,train
train_04106.png,data/raw/images/train/train_04106.png,35,49,train
train_04107.png,data/raw/images/train/train_04107.png,32,12,train
train_04108.png,data/raw/images/train/train_04108.png,13,32,train
train_04109.png,data/raw/images/train/train_04109.png,28,42,train
train_04110.png,data/raw/images/train/train_04110.png,48,35,train
train_04111.png,data/raw/images/train/train_04111.png,43,9,train
train_04112.png,data/raw/images/train/train_04112.png,30,5,train
train_04113.png,data/raw/images/train/train_04113.png,0,6,train
train_04114.png,data/raw/images/train/train_04114.png,26,20,train
train_04115.png,data/raw/images/train/train_04115.png,27,15,train
train_04116.png,data/raw/images/train/train_04116.png,45,22,train
train_04117.png,data/raw/images/train/train_04117.png,19,37,train
train_04118.png,data/raw/images/train/train_04118.png,24,27,train
train_04119.png,data/raw/images/train/train_04119.png,4,20,train
train_04120.png,data/raw/images/train/train_04120.png,17,46,train
train_04121.png,data/raw/images/train/train_04121.png,5,28,train
train_04122.png,data/raw/images/train/train_04122.png,18,32,train
train_04123.png,data/raw/images/train/train_04123.png,0,44,train
train_04124.png,data/raw/images/train/train_04124.png,2,41,train
train_04125.png,data/raw/images/train/train_04125.png,20,34,train
train_04126.png,data/raw/images/train/train_04126.png,40,39,train
train_04127.png,data/raw/images/train/train_04127.png,2,24,train
train_04128.png,data/raw/images/train/train_04128.png,44,37,train
train_04129.png,data/raw/images/train/train_04129.png,44,19,train
train_04130.png,data/raw/images/train/train_04130.png,43,44,train
train_04131.png,data/raw/images/train/train_04131.png,33,20,train
train_04132.png,data/raw/images/train/train_04132.png,47,22,train
train_04133.png,data/raw/images/train/train_04133.png,5,12,train
train_04134.png,data/raw/images/train/train_04134.png,48,22,train
train_04135.png,data/raw/images/train/train_04135.png,8,16,train
train_04136.png,data/raw/images/train/train_04136.png,1,18,train
train_04137.png,data/raw/images/train/train_04137.png,18,6,train
train_04138.png,data/raw/images/train/train_04138.png,41,41,train
train_04139.png,data/raw/images/train/train_04139.png,19,8,train
train_04140.png,data/raw/images/train/train_04140.png,16,26,train
train_04141.png,data/raw/images/train/train_04141.png,46,1,train
train_04142.png,data/raw/images/train/train_04142.png,35,18,train
train_04143.png,data/raw/images/train/train_04143.png,16,4,train
train_04144.png,data/raw/images/train/train_04144.png,38,17,train
train_04145.png,data/raw/images/train/train_04145.png,6,16,train
train_04146.png,data/raw/images/train/train_04146.png,38,35,train
train_04147.png,data/raw/images/train/train_04147.png,39,44,train
train_04148.png,data/raw/images/train/train_04148.png,3,37,train
train_04149.png,data/raw/images/train/train_04149.png,24,4,train
train_04150.png,data/raw/images/train/train_04150.png,29,11,train
train_04151.png,data/raw/images/train/train_04151.png,3,23,train
train_04152.png,data/raw/images/train/train_04152.png,28,8,train
train_04153.png,data/raw/images/train/train_04153.png,3,23,train
train_04154.png,data/raw/images/train/train_04154.png,13,4,train
train_04155.png,data/raw/images/train/train_04155.png,17,41,train
train_04156.png,data/raw/images/train/train_04156.png,18,11,train
train_04157.png,data/raw/images/train/train_04157.png,17,16,train
train_04158.png,data/raw/images/train/train_04158.png,29,23,train
train_04159.png,data/raw/images/train/train_04159.png,10,34,train
train_04160.png,data/raw/images/train/train_04160.png,22,16,train
train_04161.png,data/raw/images/train/train_04161.png,0,14,train
train_04162.png,data/raw/images/train/train_04162.png,31,8,train
train_04163.png,data/raw/images/train/train_04163.png,14,27,train
train_04164.png,data/raw/images/train/train_04164.png,23,34,train
train_04165.png,data/raw/images/train/train_04165.png,21,26,train
train_04166.png,data/raw/images/train/train_04166.png,18,44,train
train_04167.png,data/raw/images/train/train_04167.png,11,19,train
train_04168.png,data/raw/images/train/train_04168.png,0,20,train
train_04169.png,data/raw/images/train/train_04169.png,48,44,train
train_04170.png,data/raw/images/train/train_04170.png,0,9,train
train_04171.png,data/raw/images/train/train_04171.png,46,31,train
train_04172.png,data/raw/images/train/train_04172.png,38,21,train
train_04173.png,data/raw/images/train/train_04173.png,17,47,train
train_04174.png,data/raw/images/train/train_04174.png,45,31,train
train_04175.png,data/raw/images/train/train_04175.png,26,27,train
train_04176.png,data/raw/images/train/train_04176.png,17,38,train
train_04177.png,data/raw/images/train/train_04177.png,48,28,train
train_04178.png,data/raw/images/train/train_04178.png,17,43,train
train_04179.png,data/raw/images/train/train_04179.png,7,30,train
train_04180.png,data/raw/images/train/train_04180.png,33,6,train
train_04181.png,data/raw/images/train/train_04181.png,35,17,train
train_04182.png,data/raw/images/train/train_04182.png,37,8,train
train_04183.png,data/raw/images/train/train_04183.png,8,45,train
train_04184.png,data/raw/images/train/train_04184.png,7,34,train
train_04185.png,data/raw/images/train/train_04185.png,17,4,train
train_04186.png,data/raw/images/train/train_04186.png,13,27,train
train_04187.png,data/raw/images/train/train_04187.png,29,3,train
train_04188.png,data/raw/images/train/train_04188.png,38,19,train
train_04189.png,data/raw/images/train/train_04189.png,24,27,train
train_04190.png,data/raw/images/train/train_04190.png,11,1,train
train_04191.png,data/raw/images/train/train_04191.png,42,13,train
train_04192.png,data/raw/images/train/train_04192.png,21,30,train
train_04193.png,data/raw/images/train/train_04193.png,22,47,train
train_04194.png,data/raw/images/train/train_04194.png,19,37,train
train_04195.png,data/raw/images/train/train_04195.png,3,14,train
train_04196.png,data/raw/images/train/train_04196.png,23,24,train
train_04197.png,data/raw/images/train/train_04197.png,0,6,train
train_04198.png,data/raw/images/train/train_04198.png,30,11,train
train_04199.png,data/raw/images/train/train_04199.png,41,4,train
train_04200.png,data/raw/images/train/train_04200.png,43,49,train
train_04201.png,data/raw/images/train/train_04201.png,41,37,train
train_04202.png,data/raw/images/train/train_04202.png,11,38,train
train_04203.png,data/raw/images/train/train_04203.png,17,1,train
train_04204.png,data/raw/images/train/train_04204.png,9,14,train
train_04205.png,data/raw/images/train/train_04205.png,29,43,train
train_04206.png,data/raw/images/train/train_04206.png,16,3,train
train_04207.png,data/raw/images/train/train_04207.png,6,40,train
train_04208.png,data/raw/images/train/train_04208.png,30,38,train
train_04209.png,data/raw/images/train/train_04209.png,33,5,train
train_04210.png,data/raw/images/train/train_04210.png,49,37,train
train_04211.png,data/raw/images/train/train_04211.png,44,33,train
train_04212.png,data/raw/images/train/train_04212.png,43,14,train
train_04213.png,data/raw/images/train/train_04213.png,13,5,train
train_04214.png,data/raw/images/train/train_04214.png,49,36,train
train_04215.png,data/raw/images/train/train_04215.png,49,31,train
train_04216.png,data/raw/images/train/train_04216.png,2,2,train
train_04217.png,data/raw/images/train/train_04217.png,21,21,train
train_04218.png,data/raw/images/train/train_04218.png,9,2,train
train_04219.png,data/raw/images/train/train_04219.png,11,28,train
train_04220.png,data/raw/images/train/train_04220.png,47,16,train
train_04221.png,data/raw/images/train/train_04221.png,6,12,train
train_04222.png,data/raw/images/train/train_04222.png,1,3,train
train_04223.png,data/raw/images/train/train_04223.png,9,38,train
train_04224.png,data/raw/images/train/train_04224.png,23,16,train
train_04225.png,data/raw/images/train/train_04225.png,5,18,train
train_04226.png,data/raw/images/train/train_04226.png,4,31,train
train_04227.png,data/raw/images/train/train_04227.png,9,8,train
train_04228.png,data/raw/images/train/train_04228.png,26,12,train
train_04229.png,data/raw/images/train/train_04229.png,18,20,train
train_04230.png,data/raw/images/train/train_04230.png,23,37,train
train_04231.png,data/raw/images/train/train_04231.png,3,23,train
train_04232.png,data/raw/images/train/train_04232.png,34,2,train
train_04233.png,data/raw/images/train/train_04233.png,3,36,train
train_04234.png,data/raw/images/train/train_04234.png,39,47,train
train_04235.png,data/raw/images/train/train_04235.png,34,30,train
train_04236.png,data/raw/images/train/train_04236.png,43,24,train
train_04237.png,data/raw/images/train/train_04237.png,39,12,train
train_04238.png,data/raw/images/train/train_04238.png,3,45,train
train_04239.png,data/raw/images/train/train_04239.png,13,12,train
train_04240.png,data/raw/images/train/train_04240.png,26,5,train
train_04241.png,data/raw/images/train/train_04241.png,16,35,train
train_04242.png,data/raw/images/train/train_04242.png,39,48,train
train_04243.png,data/raw/images/train/train_04243.png,34,16,train
train_04244.png,data/raw/images/train/train_04244.png,40,1,train
train_04245.png,data/raw/images/train/train_04245.png,12,1,train
train_04246.png,data/raw/images/train/train_04246.png,27,42,train
train_04247.png,data/raw/images/train/train_04247.png,25,21,train
train_04248.png,data/raw/images/train/train_04248.png,46,42,train
train_04249.png,data/raw/images/train/train_04249.png,2,34,train
train_04250.png,data/raw/images/train/train_04250.png,11,23,train
train_04251.png,data/raw/images/train/train_04251.png,4,19,train
train_04252.png,data/raw/images/train/train_04252.png,38,38,train
train_04253.png,data/raw/images/train/train_04253.png,12,40,train
train_04254.png,data/raw/images/train/train_04254.png,44,11,train
train_04255.png,data/raw/images/train/train_04255.png,12,9,train
train_04256.png,data/raw/images/train/train_04256.png,32,39,train
train_04257.png,data/raw/images/train/train_04257.png,15,44,train
train_04258.png,data/raw/images/train/train_04258.png,34,2,train
train_04259.png,data/raw/images/train/train_04259.png,4,25,train
train_04260.png,data/raw/images/train/train_04260.png,10,6,train
train_04261.png,data/raw/images/train/train_04261.png,9,41,train
train_04262.png,data/raw/images/train/train_04262.png,33,2,train
train_04263.png,data/raw/images/train/train_04263.png,7,30,train
train_04264.png,data/raw/images/train/train_04264.png,10,44,train
train_04265.png,data/raw/images/train/train_04265.png,6,44,train
train_04266.png,data/raw/images/train/train_04266.png,1,5,train
train_04267.png,data/raw/images/train/train_04267.png,40,31,train
train_04268.png,data/raw/images/train/train_04268.png,19,33,train
train_04269.png,data/raw/images/train/train_04269.png,49,15,train
train_04270.png,data/raw/images/train/train_04270.png,24,11,train
train_04271.png,data/raw/images/train/train_04271.png,6,38,train
train_04272.png,data/raw/images/train/train_04272.png,16,44,train
train_04273.png,data/raw/images/train/train_04273.png,10,5,train
train_04274.png,data/raw/images/train/train_04274.png,22,26,train
train_04275.png,data/raw/images/train/train_04275.png,45,5,train
train_04276.png,data/raw/images/train/train_04276.png,37,1,train
train_04277.png,data/raw/images/train/train_04277.png,21,19,train
train_04278.png,data/raw/images/train/train_04278.png,24,14,train
train_04279.png,data/raw/images/train/train_04279.png,48,28,train
train_04280.png,data/raw/images/train/train_04280.png,7,36,train
train_04281.png,data/raw/images/train/train_04281.png,48,32,train
train_04282.png,data/raw/images/train/train_04282.png,21,49,train
train_04283.png,data/raw/images/train/train_04283.png,46,4,train
train_04284.png,data/raw/images/train/train_04284.png,38,17,train
train_04285.png,data/raw/images/train/train_04285.png,37,36,train
train_04286.png,data/raw/images/train/train_04286.png,29,30,train
train_04287.png,data/raw/images/train/train_04287.png,9,14,train
train_04288.png,data/raw/images/train/train_04288.png,41,47,train
train_04289.png,data/raw/images/train/train_04289.png,43,17,train
train_04290.png,data/raw/images/train/train_04290.png,22,32,train
train_04291.png,data/raw/images/train/train_04291.png,15,37,train
train_04292.png,data/raw/images/train/train_04292.png,34,33,train
train_04293.png,data/raw/images/train/train_04293.png,27,1,train
train_04294.png,data/raw/images/train/train_04294.png,29,12,train
train_04295.png,data/raw/images/train/train_04295.png,40,15,train
train_04296.png,data/raw/images/train/train_04296.png,4,27,train
train_04297.png,data/raw/images/train/train_04297.png,38,44,train
train_04298.png,data/raw/images/train/train_04298.png,19,23,train
train_04299.png,data/raw/images/train/train_04299.png,26,29,train
train_04300.png,data/raw/images/train/train_04300.png,44,26,train
train_04301.png,data/raw/images/train/train_04301.png,25,6,train
train_04302.png,data/raw/images/train/train_04302.png,41,46,train
train_04303.png,data/raw/images/train/train_04303.png,37,4,train
train_04304.png,data/raw/images/train/train_04304.png,22,27,train
train_04305.png,data/raw/images/train/train_04305.png,33,14,train
train_04306.png,data/raw/images/train/train_04306.png,31,25,train
train_04307.png,data/raw/images/train/train_04307.png,47,30,train
train_04308.png,data/raw/images/train/train_04308.png,18,8,train
train_04309.png,data/raw/images/train/train_04309.png,28,38,train
train_04310.png,data/raw/images/train/train_04310.png,3,2,train
train_04311.png,data/raw/images/train/train_04311.png,28,10,train
train_04312.png,data/raw/images/train/train_04312.png,32,37,train
train_04313.png,data/raw/images/train/train_04313.png,10,26,train
train_04314.png,data/raw/images/train/train_04314.png,32,20,train
train_04315.png,data/raw/images/train/train_04315.png,38,30,train
train_04316.png,data/raw/images/train/train_04316.png,37,45,train
train_04317.png,data/raw/images/train/train_04317.png,1,26,train
train_04318.png,data/raw/images/train/train_04318.png,35,10,train
train_04319.png,data/raw/images/train/train_04319.png,46,17,train
train_04320.png,data/raw/images/train/train_04320.png,0,34,train
train_04321.png,data/raw/images/train/train_04321.png,34,30,train
train_04322.png,data/raw/images/train/train_04322.png,27,38,train
train_04323.png,data/raw/images/train/train_04323.png,0,24,train
train_04324.png,data/raw/images/train/train_04324.png,42,37,train
train_04325.png,data/raw/images/train/train_04325.png,19,2,train
train_04326.png,data/raw/images/train/train_04326.png,1,17,train
train_04327.png,data/raw/images/train/train_04327.png,43,9,train
train_04328.png,data/raw/images/train/train_04328.png,4,8,train
train_04329.png,data/raw/images/train/train_04329.png,1,33,train
train_04330.png,data/raw/images/train/train_04330.png,37,30,train
train_04331.png,data/raw/images/train/train_04331.png,9,49,train
train_04332.png,data/raw/images/train/train_04332.png,11,35,train
train_04333.png,data/raw/images/train/train_04333.png,20,48,train
train_04334.png,data/raw/images/train/train_04334.png,46,5,train
train_04335.png,data/raw/images/train/train_04335.png,47,48,train
train_04336.png,data/raw/images/train/train_04336.png,2,9,train
train_04337.png,data/raw/images/train/train_04337.png,4,45,train
train_04338.png,data/raw/images/train/train_04338.png,25,20,train
train_04339.png,data/raw/images/train/train_04339.png,44,25,train
train_04340.png,data/raw/images/train/train_04340.png,37,43,train
train_04341.png,data/raw/images/train/train_04341.png,25,7,train
train_04342.png,data/raw/images/train/train_04342.png,4,14,train
train_04343.png,data/raw/images/train/train_04343.png,15,0,train
train_04344.png,data/raw/images/train/train_04344.png,15,36,train
train_04345.png,data/raw/images/train/train_04345.png,2,46,train
train_04346.png,data/raw/images/train/train_04346.png,30,12,train
train_04347.png,data/raw/images/train/train_04347.png,15,42,train
train_04348.png,data/raw/images/train/train_04348.png,20,1,train
train_04349.png,data/raw/images/train/train_04349.png,26,37,train
train_04350.png,data/raw/images/train/train_04350.png,25,37,train
train_04351.png,data/raw/images/train/train_04351.png,45,24,train
train_04352.png,data/raw/images/train/train_04352.png,10,7,train
train_04353.png,data/raw/images/train/train_04353.png,7,32,train
train_04354.png,data/raw/images/train/train_04354.png,6,37,train
train_04355.png,data/raw/images/train/train_04355.png,20,7,train
train_04356.png,data/raw/images/train/train_04356.png,20,19,train
train_04357.png,data/raw/images/train/train_04357.png,7,45,train
train_04358.png,data/raw/images/train/train_04358.png,30,49,train
train_04359.png,data/raw/images/train/train_04359.png,28,47,train
train_04360.png,data/raw/images/train/train_04360.png,8,14,train
train_04361.png,data/raw/images/train/train_04361.png,29,25,train
train_04362.png,data/raw/images/train/train_04362.png,9,28,train
train_04363.png,data/raw/images/train/train_04363.png,15,35,train
train_04364.png,data/raw/images/train/train_04364.png,19,44,train
train_04365.png,data/raw/images/train/train_04365.png,36,21,train
train_04366.png,data/raw/images/train/train_04366.png,6,22,train
train_04367.png,data/raw/images/train/train_04367.png,40,39,train
train_04368.png,data/raw/images/train/train_04368.png,28,15,train
train_04369.png,data/raw/images/train/train_04369.png,37,27,train
train_04370.png,data/raw/images/train/train_04370.png,47,37,train
train_04371.png,data/raw/images/train/train_04371.png,30,13,train
train_04372.png,data/raw/images/train/train_04372.png,32,8,train
train_04373.png,data/raw/images/train/train_04373.png,26,23,train
train_04374.png,data/raw/images/train/train_04374.png,12,25,train
train_04375.png,data/raw/images/train/train_04375.png,28,48,train
train_04376.png,data/raw/images/train/train_04376.png,42,27,train
train_04377.png,data/raw/images/train/train_04377.png,27,7,train
train_04378.png,data/raw/images/train/train_04378.png,22,28,train
train_04379.png,data/raw/images/train/train_04379.png,4,41,train
train_04380.png,data/raw/images/train/train_04380.png,6,41,train
train_04381.png,data/raw/images/train/train_04381.png,35,40,train
train_04382.png,data/raw/images/train/train_04382.png,26,45,train
train_04383.png,data/raw/images/train/train_04383.png,1,24,train
train_04384.png,data/raw/images/train/train_04384.png,8,26,train
train_04385.png,data/raw/images/train/train_04385.png,0,22,train
train_04386.png,data/raw/images/train/train_04386.png,9,41,train
train_04387.png,data/raw/images/train/train_04387.png,24,2,train
train_04388.png,data/raw/images/train/train_04388.png,5,5,train
train_04389.png,data/raw/images/train/train_04389.png,1,17,train
train_04390.png,data/raw/images/train/train_04390.png,22,1,train
train_04391.png,data/raw/images/train/train_04391.png,11,21,train
train_04392.png,data/raw/images/train/train_04392.png,36,19,train
train_04393.png,data/raw/images/train/train_04393.png,38,23,train
train_04394.png,data/raw/images/train/train_04394.png,47,19,train
train_04395.png,data/raw/images/train/train_04395.png,0,0,train
train_04396.png,data/raw/images/train/train_04396.png,16,0,train
train_04397.png,data/raw/images/train/train_04397.png,44,29,train
train_04398.png,data/raw/images/train/train_04398.png,40,46,train
train_04399.png,data/raw/images/train/train_04399.png,2,45,train
train_04400.png,data/raw/images/train/train_04400.png,10,23,train
train_04401.png,data/raw/images/train/train_04401.png,21,43,train
train_04402.png,data/raw/images/train/train_04402.png,44,25,train
train_04403.png,data/raw/images/train/train_04403.png,12,0,train
train_04404.png,data/raw/images/train/train_04404.png,23,9,train
train_04405.png,data/raw/images/train/train_04405.png,34,23,train
train_04406.png,data/raw/images/train/train_04406.png,27,35,train
train_04407.png,data/raw/images/train/train_04407.png,15,39,train
train_04408.png,data/raw/images/train/train_04408.png,15,16,train
train_04409.png,data/raw/images/train/train_04409.png,14,15,train
train_04410.png,data/raw/images/train/train_04410.png,14,33,train
train_04411.png,data/raw/images/train/train_04411.png,10,0,train
train_04412.png,data/raw/images/train/train_04412.png,14,25,train
train_04413.png,data/raw/images/train/train_04413.png,3,42,train
train_04414.png,data/raw/images/train/train_04414.png,4,34,train
train_04415.png,data/raw/images/train/train_04415.png,12,9,train
train_04416.png,data/raw/images/train/train_04416.png,10,17,train
train_04417.png,data/raw/images/train/train_04417.png,33,38,train
train_04418.png,data/raw/images/train/train_04418.png,40,41,train
train_04419.png,data/raw/images/train/train_04419.png,49,22,train
train_04420.png,data/raw/images/train/train_04420.png,6,38,train
train_04421.png,data/raw/images/train/train_04421.png,2,11,train
train_04422.png,data/raw/images/train/train_04422.png,6,48,train
train_04423.png,data/raw/images/train/train_04423.png,25,32,train
train_04424.png,data/raw/images/train/train_04424.png,36,47,train
train_04425.png,data/raw/images/train/train_04425.png,14,1,train
train_04426.png,data/raw/images/train/train_04426.png,40,6,train
train_04427.png,data/raw/images/train/train_04427.png,31,3,train
train_04428.png,data/raw/images/train/train_04428.png,19,49,train
train_04429.png,data/raw/images/train/train_04429.png,35,31,train
train_04430.png,data/raw/images/train/train_04430.png,27,12,train
train_04431.png,data/raw/images/train/train_04431.png,0,34,train
train_04432.png,data/raw/images/train/train_04432.png,47,29,train
train_04433.png,data/raw/images/train/train_04433.png,35,24,train
train_04434.png,data/raw/images/train/train_04434.png,15,18,train
train_04435.png,data/raw/images/train/train_04435.png,0,4,train
train_04436.png,data/raw/images/train/train_04436.png,21,23,train
train_04437.png,data/raw/images/train/train_04437.png,42,44,train
train_04438.png,data/raw/images/train/train_04438.png,36,35,train
train_04439.png,data/raw/images/train/train_04439.png,35,3,train
train_04440.png,data/raw/images/train/train_04440.png,35,17,train
train_04441.png,data/raw/images/train/train_04441.png,49,15,train
train_04442.png,data/raw/images/train/train_04442.png,40,17,train
train_04443.png,data/raw/images/train/train_04443.png,21,1,train
train_04444.png,data/raw/images/train/train_04444.png,20,35,train
train_04445.png,data/raw/images/train/train_04445.png,43,38,train
train_04446.png,data/raw/images/train/train_04446.png,46,38,train
train_04447.png,data/raw/images/train/train_04447.png,28,25,train
train_04448.png,data/raw/images/train/train_04448.png,20,16,train
